id,time,x,y,z,pulse
1717,55321.0,-0.05,0.07,0.59,334.0
1718,55353.0,-0.04,0.06,0.59,332.0
1719,55386.0,-0.05,0.08,0.57,330.0
1720,55417.0,-0.05,0.08,0.61,331.0
1721,55450.0,-0.04,0.06,0.58,335.0
1722,55482.0,-0.05,0.07,0.59,336.0
1723,55515.0,-0.06,0.04,0.56,333.0
1724,55547.0,-0.06,0.06,0.59,328.0
1725,55579.0,-0.06,0.06,0.58,329.0
1726,55612.0,-0.05,0.04,0.57,334.0
1727,55644.0,-0.06,0.05,0.58,336.0
1728,55676.0,-0.06,0.05,0.6,334.0
1729,55708.0,-0.05,0.06,0.58,331.0
1730,55741.0,-0.05,0.06,0.58,332.0
1731,55773.0,-0.05,0.08,0.6,334.0
1732,55805.0,-0.04,0.06,0.58,334.0
1733,55837.0,-0.05,0.06,0.6,333.0
1734,55870.0,-0.04,0.06,0.56,331.0
1735,55902.0,-0.05,0.06,0.58,333.0
1736,55934.0,-0.05,0.08,0.58,334.0
1737,55966.0,-0.04,0.06,0.58,333.0
1738,55999.0,-0.05,0.06,0.58,332.0
1739,56031.0,-0.06,0.05,0.58,336.0
1740,56064.0,-0.06,0.05,0.59,334.0
1741,56095.0,-0.07,0.05,0.57,333.0
1742,56128.0,-0.06,0.05,0.57,332.0
1743,56160.0,-0.06,0.06,0.57,331.0
1744,56193.0,-0.05,0.06,0.58,334.0
1745,56224.0,-0.05,0.07,0.58,334.0
1746,56257.0,-0.05,0.08,0.59,333.0
1747,56289.0,-0.05,0.07,0.59,331.0
1748,56322.0,-0.04,0.07,0.59,332.0
1749,56353.0,-0.06,0.07,0.59,336.0
1750,56386.0,-0.05,0.07,0.58,335.0
1751,56418.0,-0.05,0.06,0.58,332.0
1752,56451.0,-0.04,0.07,0.58,332.0
1753,56482.0,-0.06,0.06,0.58,333.0
1754,56515.0,-0.06,0.06,0.59,332.0
1755,56547.0,-0.06,0.07,0.57,332.0
1756,56580.0,-0.06,0.06,0.57,330.0
1757,56611.0,-0.06,0.06,0.58,332.0
1758,56644.0,-0.06,0.05,0.58,333.0
1759,56676.0,-0.06,0.05,0.57,336.0
1760,56709.0,-0.06,0.07,0.57,335.0
1761,56740.0,-0.04,0.06,0.59,331.0
1762,56773.0,-0.05,0.07,0.58,333.0
1763,56805.0,-0.04,0.05,0.59,334.0
1764,56838.0,-0.05,0.07,0.58,333.0
1765,56869.0,-0.05,0.06,0.58,333.0
1766,56902.0,-0.04,0.07,0.59,332.0
1767,56934.0,-0.05,0.08,0.59,332.0
1768,56967.0,-0.04,0.08,0.59,332.0
1769,56998.0,-0.05,0.06,0.58,330.0
1770,57031.0,-0.07,0.06,0.57,332.0
1771,57064.0,-0.06,0.05,0.59,332.0
1772,57096.0,-0.06,0.05,0.59,333.0
1773,57128.0,-0.06,0.04,0.57,333.0
1774,57160.0,-0.05,0.05,0.57,333.0
1775,57193.0,-0.06,0.05,0.57,332.0
1776,57225.0,-0.06,0.06,0.57,333.0
1777,57257.0,-0.06,0.06,0.6,334.0
1778,57289.0,-0.05,0.06,0.59,333.0
1779,57322.0,-0.04,0.07,0.59,331.0
1780,57354.0,-0.05,0.06,0.58,333.0
1781,57387.0,-0.05,0.06,0.58,334.0
1782,57418.0,-0.05,0.07,0.59,333.0
1783,57451.0,-0.06,0.06,0.58,332.0
1784,57483.0,-0.05,0.07,0.57,331.0
1785,57516.0,-0.06,0.07,0.59,333.0
1786,57547.0,-0.06,0.05,0.57,334.0
1787,57580.0,-0.06,0.05,0.59,335.0
1788,57612.0,-0.05,0.06,0.59,332.0
1789,57645.0,-0.06,0.06,0.58,331.0
1790,57676.0,-0.06,0.04,0.57,332.0
1791,57709.0,-0.06,0.04,0.58,332.0
1792,57741.0,-0.05,0.06,0.57,332.0
1793,57774.0,-0.04,0.07,0.58,333.0
1794,57805.0,-0.04,0.08,0.58,331.0
1795,57838.0,-0.04,0.08,0.58,331.0
1796,57870.0,-0.06,0.07,0.58,331.0
1797,57903.0,-0.05,0.07,0.59,334.0
1798,57934.0,-0.04,0.07,0.58,334.0
1799,57967.0,-0.05,0.06,0.57,333.0
1800,57999.0,-0.05,0.06,0.6,332.0
1801,58032.0,-0.05,0.08,0.59,331.0
1802,58063.0,-0.07,0.06,0.57,331.0
1803,58096.0,-0.06,0.05,0.59,334.0
1804,58128.0,-0.06,0.05,0.57,333.0
1805,58161.0,-0.06,0.07,0.58,333.0
1806,58192.0,-0.06,0.08,0.56,333.0
1807,58225.0,-0.05,0.06,0.57,333.0
1808,58257.0,-0.05,0.04,0.57,334.0
1809,58290.0,-0.04,0.07,0.59,336.0
1810,58321.0,-0.05,0.08,0.58,333.0
1811,58354.0,-0.04,0.08,0.61,332.0
1812,58386.0,-0.05,0.07,0.59,333.0
1813,58419.0,-0.04,0.05,0.58,333.0
1814,58451.0,-0.06,0.07,0.59,335.0
1815,58483.0,-0.04,0.06,0.59,331.0
1816,58516.0,-0.06,0.05,0.56,331.0
1817,58548.0,-0.04,0.06,0.59,332.0
1818,58580.0,-0.07,0.06,0.58,333.0
1819,58612.0,-0.06,0.06,0.57,332.0
1820,58645.0,-0.06,0.06,0.57,333.0
1821,58677.0,-0.06,0.04,0.57,331.0
1822,58710.0,-0.06,0.06,0.58,332.0
1823,58741.0,-0.05,0.07,0.58,332.0
1824,58774.0,-0.05,0.07,0.59,333.0
1825,58806.0,-0.04,0.07,0.58,335.0
1826,58839.0,-0.03,0.08,0.59,332.0
1827,58870.0,-0.04,0.08,0.59,331.0
1828,58903.0,-0.04,0.07,0.59,332.0
1829,58935.0,-0.05,0.06,0.57,332.0
1830,58968.0,-0.05,0.07,0.59,334.0
1831,58999.0,-0.06,0.06,0.58,334.0
1832,59032.0,-0.05,0.06,0.58,332.0
1833,59064.0,-0.05,0.06,0.58,331.0
1834,59097.0,-0.06,0.06,0.58,332.0
1835,59128.0,-0.05,0.05,0.57,333.0
1836,59161.0,-0.06,0.05,0.58,334.0
1837,59193.0,-0.06,0.06,0.59,332.0
1838,59226.0,-0.05,0.06,0.57,333.0
1839,59257.0,-0.06,0.06,0.58,333.0
1840,59290.0,-0.04,0.06,0.58,335.0
1841,59322.0,-0.04,0.08,0.59,335.0
1842,59355.0,-0.03,0.08,0.6,333.0
1843,59386.0,-0.05,0.07,0.59,332.0
1844,59419.0,-0.04,0.06,0.59,332.0
1845,59451.0,-0.05,0.07,0.59,334.0
1846,59484.0,-0.05,0.07,0.59,334.0
1847,59515.0,-0.05,0.05,0.58,333.0
1848,59548.0,-0.05,0.06,0.58,333.0
1849,59580.0,-0.06,0.05,0.57,332.0
1850,59613.0,-0.06,0.06,0.59,333.0
1851,59644.0,-0.06,0.05,0.58,333.0
1852,59677.0,-0.05,0.05,0.58,335.0
1853,59709.0,-0.07,0.05,0.58,334.0
1854,59742.0,-0.06,0.05,0.57,332.0
1855,59773.0,-0.05,0.05,0.58,331.0
1856,59806.0,-0.05,0.07,0.6,333.0
1857,59838.0,-0.04,0.07,0.58,332.0
1858,59871.0,-0.03,0.07,0.58,333.0
1859,59902.0,-0.05,0.07,0.59,332.0
1860,59935.0,-0.05,0.06,0.59,330.0
1861,59968.0,-0.05,0.08,0.59,333.0
1862,60000.0,-0.04,0.07,0.59,334.0
1863,60033.0,-0.07,0.06,0.58,335.0
1864,60064.0,-0.05,0.06,0.6,332.0
1865,60097.0,-0.06,0.06,0.59,332.0
1866,60129.0,-0.06,0.05,0.59,332.0
1867,60162.0,-0.06,0.06,0.59,333.0
1868,60193.0,-0.07,0.03,0.57,334.0
1869,60226.0,-0.05,0.06,0.6,334.0
1870,60258.0,-0.05,0.06,0.57,333.0
1871,60291.0,-0.05,0.07,0.6,333.0
1872,60322.0,-0.04,0.07,0.59,331.0
1873,60355.0,-0.03,0.08,0.59,332.0
1874,60387.0,-0.04,0.07,0.6,332.0
1875,60420.0,-0.05,0.06,0.57,332.0
1876,60451.0,-0.05,0.07,0.57,333.0
1877,60484.0,-0.05,0.07,0.59,330.0
1878,60516.0,-0.04,0.07,0.58,331.0
1879,60549.0,-0.05,0.06,0.58,334.0
1880,60580.0,-0.06,0.06,0.57,333.0
1881,60613.0,-0.06,0.06,0.58,333.0
1882,60645.0,-0.07,0.06,0.57,331.0
1883,60678.0,-0.06,0.05,0.56,332.0
1884,60709.0,-0.07,0.05,0.58,333.0
1885,60742.0,-0.06,0.06,0.6,333.0
1886,60774.0,-0.05,0.06,0.57,332.0
1887,60807.0,-0.05,0.07,0.58,332.0
1888,60838.0,-0.05,0.06,0.59,332.0
1889,60871.0,-0.04,0.07,0.59,334.0
1890,60903.0,-0.04,0.08,0.59,333.0
1891,60936.0,-0.05,0.07,0.57,332.0
1892,60967.0,-0.04,0.06,0.58,332.0
1893,61000.0,-0.06,0.06,0.58,333.0
1894,61032.0,-0.05,0.07,0.6,333.0
1895,61065.0,-0.06,0.06,0.58,332.0
1896,61096.0,-0.05,0.06,0.6,333.0
1897,61129.0,-0.07,0.06,0.59,333.0
1898,61161.0,-0.06,0.06,0.6,333.0
1899,61194.0,-0.06,0.05,0.58,334.0
1900,61225.0,-0.06,0.06,0.58,334.0
1901,61258.0,-0.06,0.06,0.59,334.0
1902,61290.0,-0.05,0.06,0.58,334.0
1903,61323.0,-0.05,0.08,0.59,332.0
1904,61356.0,-0.04,0.08,0.59,332.0
1905,61387.0,-0.03,0.07,0.58,332.0
1906,61420.0,-0.04,0.08,0.6,333.0
1907,61452.0,-0.06,0.07,0.58,333.0
1908,61485.0,-0.05,0.06,0.58,332.0
1909,61516.0,-0.06,0.06,0.59,332.0
1910,61549.0,-0.04,0.07,0.59,334.0
1911,61581.0,-0.05,0.06,0.58,332.0
1912,61614.0,-0.07,0.06,0.58,334.0
1913,61645.0,-0.07,0.07,0.58,334.0
1914,61678.0,-0.06,0.07,0.58,333.0
1915,61710.0,-0.06,0.04,0.58,333.0
1916,61743.0,-0.05,0.07,0.57,333.0
1917,61774.0,-0.06,0.05,0.58,333.0
1918,61807.0,-0.05,0.06,0.59,333.0
1919,61839.0,-0.04,0.07,0.58,332.0
1920,61872.0,-0.05,0.08,0.58,333.0
1921,61903.0,-0.04,0.07,0.59,332.0
1922,61936.0,-0.04,0.07,0.58,333.0
1923,61968.0,-0.05,0.05,0.58,334.0
1924,62001.0,-0.05,0.07,0.6,333.0
1925,62032.0,-0.05,0.07,0.59,332.0
1926,62065.0,-0.05,0.07,0.58,332.0
1927,62097.0,-0.06,0.05,0.59,335.0
1928,62130.0,-0.07,0.05,0.57,335.0
1929,62161.0,-0.06,0.05,0.58,333.0
1930,62194.0,-0.07,0.04,0.59,333.0
1931,62226.0,-0.06,0.06,0.59,333.0
1932,62259.0,-0.06,0.06,0.58,334.0
1933,62290.0,-0.06,0.05,0.59,333.0
1934,62323.0,-0.04,0.06,0.6,333.0
1935,62355.0,-0.05,0.07,0.59,332.0
1936,62388.0,-0.04,0.08,0.6,332.0
1937,62419.0,-0.04,0.06,0.58,332.0
1938,62452.0,-0.05,0.06,0.59,333.0
1939,62484.0,-0.05,0.05,0.57,332.0
1940,62517.0,-0.05,0.07,0.59,331.0
1941,62548.0,-0.05,0.07,0.59,332.0
1942,62581.0,-0.06,0.04,0.59,332.0
1943,62613.0,-0.05,0.07,0.58,334.0
1944,62646.0,-0.07,0.04,0.59,333.0
1945,62678.0,-0.06,0.05,0.58,333.0
1946,62710.0,-0.06,0.05,0.58,332.0
1947,62742.0,-0.06,0.05,0.57,333.0
1948,62775.0,-0.07,0.05,0.58,333.0
1949,62808.0,-0.06,0.05,0.58,336.0
1950,62839.0,-0.05,0.06,0.58,335.0
1951,62872.0,-0.04,0.06,0.57,333.0
1952,62904.0,-0.04,0.07,0.6,332.0
1953,62937.0,-0.03,0.08,0.59,331.0
1954,62968.0,-0.05,0.06,0.58,332.0
1955,63001.0,-0.05,0.06,0.6,334.0
1956,63033.0,-0.05,0.06,0.58,332.0
1957,63066.0,-0.05,0.07,0.6,331.0
1958,63097.0,-0.05,0.06,0.58,334.0
1959,63130.0,-0.06,0.06,0.6,334.0
1960,63162.0,-0.06,0.07,0.59,336.0
1961,63195.0,-0.06,0.07,0.58,332.0
1962,63226.0,-0.06,0.05,0.58,330.0
1963,63259.0,-0.05,0.06,0.59,333.0
1964,63291.0,-0.06,0.06,0.58,333.0
1965,63324.0,-0.05,0.05,0.57,335.0
1966,63355.0,-0.05,0.06,0.58,334.0
1967,63388.0,-0.05,0.07,0.57,332.0
1968,63420.0,-0.05,0.07,0.58,330.0
1969,63453.0,-0.05,0.07,0.57,332.0
1970,63484.0,-0.05,0.07,0.59,333.0
1971,63517.0,-0.05,0.05,0.58,333.0
1972,63549.0,-0.04,0.07,0.59,333.0
1973,63582.0,-0.06,0.06,0.58,331.0
1974,63613.0,-0.06,0.06,0.56,333.0
1975,63646.0,-0.07,0.05,0.56,332.0
1976,63678.0,-0.06,0.04,0.58,336.0
1977,63711.0,-0.07,0.05,0.59,336.0
1978,63742.0,-0.05,0.06,0.58,334.0
1979,63775.0,-0.06,0.06,0.58,333.0
1980,63807.0,-0.06,0.07,0.59,332.0
1981,63840.0,-0.06,0.07,0.59,332.0
1982,63872.0,-0.04,0.07,0.6,334.0
1983,63904.0,-0.05,0.07,0.59,334.0
1984,63936.0,-0.03,0.08,0.59,331.0
1985,63969.0,-0.05,0.07,0.59,331.0
1986,64001.0,-0.05,0.06,0.58,333.0
1987,64033.0,-0.05,0.07,0.58,332.0
1988,64065.0,-0.04,0.06,0.58,331.0
1989,64098.0,-0.06,0.07,0.58,330.0
1990,64130.0,-0.04,0.07,0.59,331.0
1991,64162.0,-0.06,0.05,0.58,332.0
1992,64195.0,-0.05,0.06,0.58,334.0
1993,64227.0,-0.06,0.05,0.57,334.0
1994,64260.0,-0.07,0.05,0.58,333.0
1995,64291.0,-0.07,0.06,0.58,332.0
1996,64324.0,-0.05,0.06,0.58,332.0
1997,64356.0,-0.06,0.07,0.58,333.0
1998,64389.0,-0.05,0.08,0.59,334.0
1999,64420.0,-0.04,0.08,0.59,334.0
2000,64453.0,-0.04,0.07,0.59,334.0
2001,64485.0,-0.05,0.07,0.59,331.0
2002,64518.0,-0.04,0.05,0.57,332.0
2003,64549.0,-0.05,0.06,0.58,333.0
2004,64582.0,-0.04,0.07,0.59,332.0
2005,64614.0,-0.05,0.07,0.59,330.0
2006,64647.0,-0.05,0.06,0.58,331.0
2007,64678.0,-0.07,0.06,0.58,332.0
2008,64711.0,-0.06,0.06,0.58,334.0
2009,64743.0,-0.06,0.04,0.58,333.0
2010,64776.0,-0.05,0.05,0.59,333.0
2011,64807.0,-0.06,0.05,0.57,333.0
2012,64840.0,-0.06,0.06,0.58,334.0
2013,64872.0,-0.05,0.05,0.6,335.0
2014,64905.0,-0.04,0.08,0.58,334.0
2015,64936.0,-0.05,0.08,0.58,334.0
2016,64969.0,-0.04,0.07,0.58,332.0
2017,65001.0,-0.06,0.07,0.59,330.0
2018,65034.0,-0.06,0.07,0.59,331.0
2019,65065.0,-0.05,0.06,0.58,332.0
2020,65098.0,-0.05,0.06,0.59,331.0
2021,65130.0,-0.05,0.07,0.59,333.0
2022,65163.0,-0.06,0.05,0.57,332.0
2023,65195.0,-0.06,0.06,0.57,333.0
2024,65227.0,-0.05,0.06,0.59,334.0
2025,65259.0,-0.05,0.05,0.58,333.0
2026,65292.0,-0.05,0.05,0.57,332.0
2027,65324.0,-0.06,0.06,0.57,333.0
2028,65356.0,-0.05,0.06,0.58,332.0
2029,65388.0,-0.05,0.06,0.57,332.0
2030,65421.0,-0.04,0.08,0.58,334.0
2031,65453.0,-0.04,0.07,0.57,333.0
2032,65485.0,-0.05,0.06,0.59,332.0
2033,65517.0,-0.05,0.07,0.58,332.0
2034,65550.0,-0.05,0.07,0.58,332.0
2035,65582.0,-0.05,0.06,0.59,333.0
2036,65614.0,-0.05,0.06,0.59,335.0
2037,65646.0,-0.05,0.05,0.58,335.0
2038,65679.0,-0.06,0.05,0.57,332.0
2039,65712.0,-0.06,0.06,0.59,331.0
2040,65743.0,-0.06,0.05,0.56,331.0
2041,65776.0,-0.05,0.06,0.59,333.0
2042,65808.0,-0.07,0.06,0.59,334.0
2043,65841.0,-0.06,0.05,0.58,335.0
2044,65872.0,-0.05,0.06,0.58,333.0
2045,65905.0,-0.05,0.07,0.58,332.0
2046,65937.0,-0.04,0.06,0.59,332.0
2047,65970.0,-0.04,0.08,0.59,333.0
2048,66001.0,-0.05,0.07,0.59,333.0
2049,66034.0,-0.04,0.07,0.59,333.0
2050,66066.0,-0.05,0.07,0.59,333.0
2051,66099.0,-0.05,0.06,0.59,334.0
2052,66130.0,-0.06,0.06,0.58,332.0
2053,66163.0,-0.05,0.06,0.58,331.0
2054,66195.0,-0.06,0.04,0.57,332.0
2055,66228.0,-0.06,0.05,0.58,331.0
2056,66259.0,-0.06,0.05,0.59,332.0
2057,66292.0,-0.06,0.07,0.57,333.0
2058,66324.0,-0.06,0.05,0.58,336.0
2059,66357.0,-0.05,0.06,0.58,334.0
2060,66388.0,-0.04,0.07,0.58,335.0
2061,66421.0,-0.05,0.07,0.58,333.0
2062,66453.0,-0.04,0.08,0.57,333.0
2063,66486.0,-0.05,0.08,0.58,332.0
2064,66518.0,-0.05,0.05,0.58,331.0
2065,66550.0,-0.05,0.06,0.58,330.0
2066,66582.0,-0.04,0.07,0.58,331.0
2067,66615.0,-0.04,0.07,0.58,331.0
2068,66647.0,-0.05,0.06,0.59,333.0
2069,66679.0,-0.06,0.06,0.59,335.0
2070,66711.0,-0.05,0.05,0.59,334.0
2071,66744.0,-0.06,0.06,0.59,333.0
2072,66776.0,-0.05,0.06,0.58,333.0
2073,66808.0,-0.05,0.06,0.57,333.0
2074,66840.0,-0.06,0.06,0.59,333.0
2075,66873.0,-0.06,0.06,0.58,333.0
2076,66905.0,-0.05,0.05,0.58,331.0
2077,66937.0,-0.04,0.07,0.57,332.0
2078,66969.0,-0.04,0.08,0.58,333.0
2079,67002.0,-0.04,0.07,0.59,334.0
2080,67034.0,-0.04,0.06,0.58,334.0
2081,67066.0,-0.05,0.07,0.58,332.0
2082,67098.0,-0.06,0.06,0.58,330.0
2083,67131.0,-0.05,0.07,0.59,330.0
2084,67163.0,-0.05,0.07,0.59,333.0
2085,67195.0,-0.05,0.06,0.57,333.0
2086,67228.0,-0.06,0.06,0.59,335.0
2087,67260.0,-0.06,0.05,0.58,334.0
2088,67293.0,-0.06,0.05,0.57,333.0
2089,67324.0,-0.07,0.06,0.58,333.0
2090,67357.0,-0.06,0.06,0.58,335.0
2091,67389.0,-0.06,0.06,0.58,333.0
2092,67422.0,-0.05,0.08,0.59,333.0
2093,67453.0,-0.04,0.07,0.58,334.0
2094,67486.0,-0.04,0.08,0.59,333.0
2095,67518.0,-0.05,0.06,0.58,331.0
2096,67551.0,-0.05,0.06,0.58,332.0
2097,67582.0,-0.05,0.07,0.59,332.0
2098,67615.0,-0.04,0.08,0.59,328.0
2099,67647.0,-0.05,0.06,0.58,330.0
2100,67680.0,-0.05,0.06,0.59,333.0
2101,67712.0,-0.06,0.05,0.58,333.0
2102,67744.0,-0.06,0.05,0.58,335.0
2103,67776.0,-0.06,0.06,0.57,335.0
2104,67809.0,-0.06,0.06,0.57,334.0
2105,67841.0,-0.06,0.05,0.58,333.0
2106,67873.0,-0.06,0.05,0.57,334.0
2107,67905.0,-0.05,0.07,0.58,335.0
2108,67938.0,-0.04,0.07,0.58,331.0
2109,67970.0,-0.03,0.07,0.59,332.0
2110,68002.0,-0.04,0.07,0.58,331.0
2111,68034.0,-0.06,0.07,0.58,333.0
2112,68067.0,-0.04,0.06,0.58,333.0
2113,68099.0,-0.06,0.06,0.57,333.0
2114,68131.0,-0.04,0.07,0.58,331.0
2115,68163.0,-0.05,0.05,0.58,331.0
2116,68196.0,-0.07,0.05,0.59,332.0
2117,68228.0,-0.07,0.05,0.58,334.0
2118,68260.0,-0.07,0.06,0.58,334.0
2119,68292.0,-0.06,0.06,0.57,333.0
2120,68325.0,-0.06,0.06,0.59,332.0
2121,68357.0,-0.06,0.04,0.57,333.0
2122,68389.0,-0.06,0.06,0.58,334.0
2123,68421.0,-0.05,0.07,0.58,334.0
2124,68454.0,-0.05,0.07,0.59,333.0
2125,68486.0,-0.04,0.08,0.59,330.0
2126,68518.0,-0.05,0.08,0.58,331.0
2127,68550.0,-0.05,0.07,0.58,333.0
2128,68583.0,-0.05,0.07,0.59,334.0
2129,68615.0,-0.04,0.07,0.6,336.0
2130,68647.0,-0.05,0.06,0.59,335.0
2131,68679.0,-0.05,0.05,0.58,332.0
2132,68712.0,-0.08,0.05,0.58,333.0
2133,68744.0,-0.05,0.05,0.57,332.0
2134,68776.0,-0.05,0.07,0.58,332.0
2135,68809.0,-0.06,0.06,0.58,331.0
2136,68841.0,-0.06,0.05,0.59,333.0
2137,68874.0,-0.06,0.05,0.58,333.0
2138,68905.0,-0.06,0.07,0.58,334.0
2139,68938.0,-0.05,0.08,0.59,334.0
2140,68970.0,-0.04,0.08,0.57,334.0
2141,69003.0,-0.04,0.07,0.58,332.0
2142,69035.0,-0.04,0.07,0.59,331.0
2143,69067.0,-0.05,0.06,0.57,334.0
2144,69099.0,-0.05,0.07,0.59,334.0
2145,69132.0,-0.05,0.06,0.58,334.0
2146,69164.0,-0.05,0.06,0.58,333.0
2147,69196.0,-0.05,0.06,0.58,331.0
2148,69228.0,-0.06,0.04,0.58,330.0
2149,69261.0,-0.07,0.06,0.59,332.0
2150,69293.0,-0.06,0.06,0.58,334.0
2151,69325.0,-0.06,0.06,0.57,334.0
2152,69357.0,-0.06,0.06,0.57,332.0
2153,69390.0,-0.06,0.06,0.58,332.0
2154,69422.0,-0.04,0.06,0.57,334.0
2155,69454.0,-0.03,0.08,0.59,334.0
2156,69486.0,-0.04,0.07,0.59,333.0
2157,69519.0,-0.03,0.08,0.57,333.0
2158,69551.0,-0.05,0.06,0.6,333.0
2159,69583.0,-0.05,0.07,0.58,334.0
2160,69615.0,-0.05,0.07,0.6,333.0
2161,69648.0,-0.04,0.07,0.58,334.0
2162,69680.0,-0.06,0.07,0.59,333.0
2163,69712.0,-0.06,0.05,0.58,331.0
2164,69744.0,-0.06,0.06,0.58,331.0
2165,69777.0,-0.07,0.05,0.59,333.0
2166,69809.0,-0.06,0.05,0.58,335.0
2167,69841.0,-0.06,0.05,0.58,335.0
2168,69873.0,-0.06,0.07,0.57,334.0
2169,69906.0,-0.06,0.07,0.58,332.0
2170,69938.0,-0.05,0.07,0.58,333.0
2171,69970.0,-0.03,0.07,0.58,332.0
2172,70002.0,-0.03,0.07,0.6,333.0
2173,70035.0,-0.05,0.07,0.59,331.0
2174,70067.0,-0.04,0.07,0.59,331.0
2175,70099.0,-0.05,0.07,0.58,332.0
2176,70131.0,-0.05,0.07,0.58,333.0
2177,70164.0,-0.04,0.06,0.6,334.0
2178,70196.0,-0.06,0.06,0.59,332.0
2179,70228.0,-0.06,0.07,0.59,331.0
2180,70261.0,-0.06,0.06,0.59,332.0
2181,70293.0,-0.05,0.05,0.58,334.0
2182,70326.0,-0.06,0.06,0.57,335.0
2183,70358.0,-0.05,0.06,0.59,335.0
2184,70390.0,-0.05,0.05,0.58,335.0
2185,70422.0,-0.06,0.06,0.58,333.0
2186,70455.0,-0.04,0.08,0.59,331.0
2187,70487.0,-0.04,0.07,0.58,331.0
2188,70519.0,-0.04,0.07,0.6,332.0
2189,70551.0,-0.04,0.07,0.59,333.0
2190,70584.0,-0.03,0.05,0.57,331.0
2191,70616.0,-0.05,0.07,0.59,332.0
2192,70648.0,-0.05,0.07,0.59,333.0
2193,70680.0,-0.05,0.07,0.58,334.0
2194,70713.0,-0.05,0.07,0.59,335.0
2195,70745.0,-0.06,0.05,0.59,332.0
2196,70777.0,-0.06,0.06,0.59,330.0
2197,70809.0,-0.06,0.05,0.58,333.0
2198,70842.0,-0.06,0.04,0.57,334.0
2199,70874.0,-0.08,0.05,0.58,336.0
2200,70906.0,-0.07,0.05,0.58,335.0
2201,70938.0,-0.05,0.06,0.58,333.0
2202,70971.0,-0.05,0.07,0.58,332.0
2203,71003.0,-0.03,0.07,0.58,332.0
2204,71035.0,-0.04,0.07,0.59,333.0
2205,71067.0,-0.04,0.07,0.59,331.0
2206,71100.0,-0.05,0.06,0.58,331.0
2207,71132.0,-0.05,0.06,0.58,331.0
2208,71164.0,-0.05,0.08,0.6,333.0
2209,71196.0,-0.06,0.07,0.59,334.0
2210,71229.0,-0.06,0.06,0.58,334.0
2211,71261.0,-0.05,0.06,0.58,333.0
2212,71293.0,-0.06,0.05,0.57,333.0
2213,71325.0,-0.05,0.05,0.57,334.0
2214,71358.0,-0.06,0.05,0.58,333.0
2215,71390.0,-0.06,0.05,0.58,334.0
2216,71422.0,-0.06,0.06,0.58,335.0
2217,71454.0,-0.05,0.06,0.58,334.0
2218,71487.0,-0.05,0.07,0.58,331.0
2219,71519.0,-0.04,0.07,0.57,332.0
2220,71552.0,-0.04,0.08,0.59,333.0
2221,71584.0,-0.05,0.06,0.59,333.0
2222,71616.0,-0.05,0.06,0.59,333.0
2223,71649.0,-0.04,0.06,0.57,333.0
2224,71681.0,-0.04,0.07,0.58,334.0
2225,71713.0,-0.06,0.06,0.59,334.0
2226,71745.0,-0.05,0.06,0.58,332.0
2227,71778.0,-0.07,0.05,0.57,332.0
2228,71810.0,-0.06,0.05,0.58,333.0
2229,71842.0,-0.07,0.06,0.57,332.0
2230,71874.0,-0.06,0.05,0.56,333.0
2231,71907.0,-0.07,0.05,0.57,335.0
2232,71939.0,-0.06,0.07,0.57,335.0
2233,71971.0,-0.05,0.06,0.58,333.0
2234,72003.0,-0.05,0.07,0.59,332.0
2235,72036.0,-0.04,0.07,0.58,330.0
2236,72068.0,-0.04,0.07,0.58,333.0
2237,72100.0,-0.05,0.05,0.58,334.0
2238,72132.0,-0.05,0.05,0.59,334.0
2239,72165.0,-0.05,0.07,0.57,335.0
2240,72197.0,-0.06,0.05,0.58,333.0
2241,72229.0,-0.05,0.07,0.59,333.0
2242,72261.0,-0.06,0.05,0.57,333.0
2243,72294.0,-0.05,0.06,0.58,335.0
2244,72326.0,-0.06,0.07,0.57,333.0
2245,72358.0,-0.06,0.05,0.58,332.0
2246,72390.0,-0.06,0.06,0.58,332.0
2247,72423.0,-0.05,0.04,0.56,333.0
2248,72455.0,-0.06,0.07,0.58,335.0
2249,72487.0,-0.04,0.07,0.58,333.0
2250,72519.0,-0.04,0.07,0.58,331.0
2251,72552.0,-0.04,0.08,0.59,330.0
2252,72584.0,-0.05,0.07,0.59,331.0
2253,72616.0,-0.04,0.05,0.57,333.0
2254,72648.0,-0.06,0.08,0.59,333.0
2255,72681.0,-0.05,0.07,0.59,334.0
2256,72713.0,-0.05,0.07,0.59,331.0
2257,72745.0,-0.06,0.06,0.57,333.0
2258,72777.0,-0.06,0.06,0.59,333.0
2259,72810.0,-0.07,0.05,0.57,333.0
2260,72842.0,-0.06,0.06,0.59,334.0
2261,72875.0,-0.06,0.04,0.57,333.0
2262,72906.0,-0.06,0.04,0.57,334.0
2263,72939.0,-0.04,0.07,0.59,333.0
2264,72971.0,-0.06,0.05,0.58,335.0
2265,73004.0,-0.05,0.07,0.59,332.0
2266,73035.0,-0.04,0.08,0.59,332.0
2267,73068.0,-0.04,0.08,0.59,330.0
2268,73101.0,-0.05,0.07,0.59,329.0
2269,73133.0,-0.06,0.06,0.59,331.0
2270,73165.0,-0.05,0.06,0.59,334.0
2271,73197.0,-0.06,0.08,0.59,335.0
2272,73230.0,-0.05,0.05,0.59,332.0
2273,73262.0,-0.05,0.06,0.57,332.0
2274,73294.0,-0.06,0.06,0.58,333.0
2275,73326.0,-0.06,0.05,0.59,335.0
