id,time,x,y,z,pulse
6058,195705.0,-0.37,-0.1,0.48,327.0
6059,195737.0,-0.38,-0.08,0.45,326.0
6060,195770.0,-0.4,-0.07,0.47,323.0
6061,195803.0,-0.33,-0.08,0.49,322.0
6062,195834.0,-0.33,-0.13,0.5,322.0
6063,195867.0,-0.41,-0.0,0.54,330.0
6064,195899.0,-0.4,0.0,0.62,332.0
6065,195932.0,-0.4,-0.02,0.47,334.0
6066,195963.0,-0.46,-0.05,0.56,333.0
6067,195996.0,-0.34,-0.05,0.38,337.0
6068,196029.0,-0.4,-0.06,0.36,334.0
6069,196061.0,-0.42,-0.06,0.58,331.0
6070,196093.0,-0.4,-0.04,0.43,325.0
6071,196125.0,-0.34,-0.08,0.48,323.0
6072,196158.0,-0.37,-0.13,0.48,327.0
6073,196191.0,-0.35,-0.1,0.41,328.0
6074,196222.0,-0.33,-0.11,0.55,329.0
6075,196255.0,-0.38,-0.0,0.48,326.0
6076,196287.0,-0.41,-0.0,0.64,325.0
6077,196320.0,-0.4,-0.0,0.55,323.0
6078,196352.0,-0.32,0.0,0.47,323.0
6079,196384.0,-0.35,-0.03,0.48,323.0
6080,196417.0,-0.36,-0.08,0.37,331.0
6081,196449.0,-0.42,-0.0,0.41,333.0
6082,196482.0,-0.4,-0.08,0.56,337.0
6083,196513.0,-0.26,-0.07,0.54,335.0
6084,196546.0,-0.33,-0.08,0.4,337.0
6085,196578.0,-0.35,-0.16,0.51,336.0
6086,196611.0,-0.37,-0.11,0.51,329.0
6087,196643.0,-0.29,-0.11,0.42,325.0
6088,196675.0,-0.46,0.01,0.52,321.0
6089,196708.0,-0.47,-0.02,0.72,326.0
6090,196740.0,-0.31,-0.0,0.41,324.0
6091,196772.0,-0.38,-0.05,0.54,327.0
6092,196805.0,-0.38,-0.08,0.52,326.0
6093,196837.0,-0.36,-0.0,0.35,323.0
6094,196870.0,-0.3,-0.06,0.48,324.0
6095,196901.0,-0.27,-0.04,0.58,324.0
6096,196934.0,-0.28,-0.1,0.49,326.0
6097,196966.0,-0.38,-0.1,0.48,335.0
6098,196999.0,-0.32,-0.13,0.4,340.0
6099,197031.0,-0.4,-0.14,0.51,339.0
6100,197063.0,-0.37,-0.08,0.5,336.0
6101,197096.0,-0.4,0.03,0.65,336.0
6102,197128.0,-0.38,-0.02,0.58,335.0
6103,197160.0,-0.37,-0.01,0.44,328.0
6104,197193.0,-0.31,-0.08,0.56,324.0
6105,197225.0,-0.36,-0.06,0.39,322.0
6106,197258.0,-0.35,-0.01,0.4,328.0
6107,197289.0,-0.39,-0.09,0.62,329.0
6108,197322.0,-0.32,-0.08,0.48,328.0
6109,197354.0,-0.33,-0.08,0.48,327.0
6110,197387.0,-0.34,-0.08,0.53,327.0
6111,197420.0,-0.3,-0.08,0.52,326.0
6112,197451.0,-0.32,-0.07,0.5,330.0
6113,197484.0,-0.33,-0.08,0.48,331.0
6114,197516.0,-0.38,0.03,0.56,342.0
6115,197549.0,-0.37,-0.02,0.62,342.0
6116,197580.0,-0.39,-0.01,0.55,342.0
6117,197613.0,-0.36,0.02,0.4,336.0
6118,197646.0,-0.32,-0.04,0.4,334.0
6119,197678.0,-0.42,-0.07,0.4,334.0
6120,197710.0,-0.37,-0.02,0.48,328.0
6121,197742.0,-0.27,-0.04,0.6,325.0
6122,197775.0,-0.36,-0.09,0.56,323.0
6123,197808.0,-0.36,-0.11,0.5,328.0
6124,197839.0,-0.33,-0.07,0.45,327.0
6125,197872.0,-0.34,-0.08,0.42,328.0
6126,197904.0,-0.28,-0.11,0.56,326.0
6127,197937.0,-0.38,-0.04,0.49,328.0
6128,197968.0,-0.36,0.04,0.48,332.0
6129,198001.0,-0.37,-0.01,0.67,337.0
6130,198034.0,-0.38,-0.02,0.53,342.0
6131,198066.0,-0.32,-0.02,0.49,346.0
6132,198098.0,-0.36,-0.03,0.59,344.0
6133,198130.0,-0.33,-0.0,0.41,342.0
6134,198163.0,-0.36,-0.01,0.38,334.0
6135,198195.0,-0.4,-0.07,0.43,332.0
6136,198227.0,-0.41,-0.06,0.49,333.0
6137,198260.0,-0.38,-0.03,0.46,328.0
6138,198292.0,-0.32,0.01,0.54,326.0
6139,198325.0,-0.39,-0.0,0.52,325.0
6140,198356.0,-0.4,-0.0,0.47,331.0
6141,198389.0,-0.45,0.02,0.48,330.0
6142,198422.0,-0.4,0.05,0.49,327.0
6143,198454.0,-0.38,0.03,0.45,329.0
6144,198487.0,-0.46,0.14,0.42,333.0
6145,198518.0,-0.26,0.02,0.46,339.0
6146,198551.0,-0.34,0.07,0.32,342.0
6147,198583.0,-0.4,0.05,0.36,350.0
6148,198616.0,-0.34,0.15,0.37,349.0
6149,198648.0,-0.37,0.1,0.32,344.0
6150,198680.0,-0.37,0.04,0.4,336.0
6151,198713.0,-0.35,0.05,0.47,334.0
6152,198745.0,-0.4,0.12,0.48,330.0
6153,198777.0,-0.38,0.04,0.51,329.0
6154,198809.0,-0.32,0.02,0.41,325.0
6155,198842.0,-0.43,0.04,0.5,324.0
6156,198875.0,-0.4,0.01,0.48,328.0
6157,198906.0,-0.43,0.07,0.45,329.0
6158,198939.0,-0.43,0.03,0.5,327.0
6159,198971.0,-0.43,0.03,0.59,330.0
6160,199004.0,-0.41,0.08,0.6,339.0
6161,199035.0,-0.42,0.08,0.54,343.0
6162,199068.0,-0.27,0.14,0.32,346.0
6163,199100.0,-0.32,0.02,0.4,350.0
6164,199133.0,-0.33,0.03,0.44,354.0
6165,199165.0,-0.36,0.08,0.47,347.0
6166,199197.0,-0.36,0.09,0.41,340.0
6167,199230.0,-0.4,0.05,0.56,334.0
6168,199262.0,-0.39,0.06,0.44,330.0
6169,199294.0,-0.34,0.08,0.38,330.0
6170,199326.0,-0.35,0.08,0.4,328.0
6171,199359.0,-0.39,0.08,0.39,327.0
6172,199392.0,-0.36,0.07,0.33,326.0
6173,199424.0,-0.4,0.05,0.4,329.0
6174,199456.0,-0.4,0.03,0.42,329.0
6175,199488.0,-0.4,0.08,0.4,329.0
6176,199521.0,-0.4,0.11,0.5,334.0
6177,199553.0,-0.33,0.08,0.43,340.0
6178,199585.0,-0.4,0.12,0.45,345.0
6179,199618.0,-0.36,0.09,0.52,349.0
6180,199650.0,-0.33,-0.0,0.45,348.0
6181,199683.0,-0.39,0.08,0.48,349.0
6182,199714.0,-0.37,0.08,0.5,343.0
6183,199747.0,-0.39,0.09,0.4,336.0
6184,199779.0,-0.42,0.12,0.4,327.0
6185,199812.0,-0.4,0.08,0.53,329.0
6186,199844.0,-0.38,0.05,0.4,330.0
6187,199876.0,-0.4,0.07,0.47,325.0
6188,199909.0,-0.4,0.06,0.46,324.0
6189,199941.0,-0.33,-0.03,0.44,323.0
6190,199973.0,-0.45,0.0,0.46,328.0
6191,200005.0,-0.43,0.05,0.54,327.0
6192,200038.0,-0.35,0.04,0.5,328.0
6193,200071.0,-0.39,0.01,0.42,331.0
6194,200102.0,-0.38,0.02,0.44,339.0
6195,200135.0,-0.37,0.06,0.49,345.0
6196,200167.0,-0.34,0.08,0.42,349.0
6197,200200.0,-0.36,-0.01,0.32,355.0
6198,200231.0,-0.44,-0.0,0.42,354.0
6199,200264.0,-0.4,0.04,0.48,347.0
6200,200297.0,-0.35,0.08,0.41,337.0
6201,200329.0,-0.4,-0.01,0.49,331.0
6202,200361.0,-0.41,-0.0,0.42,329.0
6203,200393.0,-0.38,0.03,0.42,330.0
6204,200426.0,-0.38,0.01,0.5,325.0
6205,200458.0,-0.43,0.04,0.5,324.0
6206,200491.0,-0.38,0.02,0.44,324.0
6207,200523.0,-0.38,0.01,0.44,329.0
6208,200555.0,-0.42,0.0,0.43,325.0
6209,200588.0,-0.4,0.03,0.49,328.0
6210,200620.0,-0.35,0.08,0.48,330.0
6211,200652.0,-0.38,0.05,0.41,339.0
6212,200684.0,-0.42,0.05,0.47,345.0
6213,200717.0,-0.4,0.06,0.45,350.0
6214,200750.0,-0.39,0.02,0.48,355.0
6215,200781.0,-0.4,0.07,0.48,350.0
6216,200814.0,-0.37,0.04,0.48,343.0
6217,200846.0,-0.4,0.03,0.48,334.0
6218,200879.0,-0.45,0.08,0.52,333.0
6219,200910.0,-0.39,0.0,0.53,332.0
6220,200943.0,-0.35,-0.0,0.42,326.0
6221,200975.0,-0.37,0.01,0.5,325.0
6222,201008.0,-0.38,-0.07,0.47,325.0
6223,201040.0,-0.36,-0.02,0.46,330.0
6224,201072.0,-0.36,0.07,0.38,328.0
6225,201105.0,-0.37,0.0,0.39,328.0
6226,201137.0,-0.43,0.02,0.44,328.0
6227,201169.0,-0.4,0.02,0.46,335.0
6228,201201.0,-0.35,0.09,0.44,342.0
6229,201234.0,-0.35,0.05,0.46,347.0
6230,201267.0,-0.4,0.02,0.42,349.0
6231,201298.0,-0.44,0.1,0.44,353.0
6232,201331.0,-0.38,0.06,0.48,350.0
6233,201363.0,-0.39,0.03,0.46,343.0
6234,201396.0,-0.42,0.04,0.45,331.0
6235,201427.0,-0.39,0.06,0.47,329.0
6236,201460.0,-0.34,0.03,0.42,328.0
6237,201493.0,-0.4,0.05,0.4,327.0
6238,201525.0,-0.43,0.05,0.48,324.0
6239,201558.0,-0.42,0.02,0.45,324.0
6240,201589.0,-0.39,0.03,0.43,329.0
6241,201622.0,-0.4,0.01,0.44,327.0
6242,201654.0,-0.42,0.02,0.45,327.0
6243,201687.0,-0.41,0.08,0.48,327.0
6244,201719.0,-0.38,0.05,0.52,334.0
6245,201751.0,-0.4,0.02,0.46,341.0
6246,201784.0,-0.38,0.07,0.5,346.0
6247,201816.0,-0.37,0.05,0.45,349.0
6248,201848.0,-0.4,-0.01,0.46,349.0
6249,201880.0,-0.41,0.0,0.56,345.0
6250,201913.0,-0.32,0.02,0.45,339.0
6251,201946.0,-0.35,0.0,0.39,332.0
6252,201977.0,-0.4,-0.01,0.41,329.0
6253,202010.0,-0.35,0.02,0.44,329.0
6254,202042.0,-0.36,0.08,0.42,323.0
6255,202075.0,-0.38,-0.02,0.41,324.0
6256,202106.0,-0.48,-0.06,0.48,325.0
6257,202139.0,-0.36,0.03,0.44,330.0
6258,202172.0,-0.35,0.03,0.51,329.0
6259,202204.0,-0.4,0.01,0.52,325.0
6260,202236.0,-0.41,0.07,0.42,327.0
6261,202268.0,-0.37,0.06,0.46,333.0
6262,202301.0,-0.4,0.08,0.52,342.0
6263,202333.0,-0.39,0.05,0.43,343.0
6264,202365.0,-0.4,0.04,0.44,351.0
6265,202398.0,-0.42,0.05,0.5,349.0
6266,202430.0,-0.4,0.06,0.4,344.0
6267,202463.0,-0.37,0.07,0.41,335.0
6268,202494.0,-0.42,0.06,0.48,332.0
6269,202527.0,-0.4,0.01,0.41,328.0
6270,202559.0,-0.4,0.03,0.4,324.0
6271,202592.0,-0.42,0.06,0.45,322.0
6272,202625.0,-0.38,0.01,0.44,322.0
6273,202656.0,-0.4,0.0,0.46,327.0
6274,202689.0,-0.4,0.02,0.48,326.0
6275,202721.0,-0.43,0.03,0.49,325.0
6276,202754.0,-0.38,0.03,0.48,324.0
6277,202785.0,-0.38,0.03,0.52,329.0
6278,202818.0,-0.4,0.03,0.35,333.0
6279,202850.0,-0.36,-0.01,0.51,339.0
6280,202883.0,-0.37,0.0,0.64,339.0
6281,202915.0,-0.36,0.03,0.32,348.0
6282,202947.0,-0.4,-0.04,0.41,345.0
6283,202980.0,-0.44,0.02,0.52,340.0
6284,203012.0,-0.32,0.09,0.44,333.0
6285,203044.0,-0.35,0.03,0.45,329.0
6286,203076.0,-0.4,-0.0,0.44,328.0
6287,203109.0,-0.39,0.05,0.45,324.0
6288,203142.0,-0.37,0.04,0.48,323.0
6289,203173.0,-0.42,0.03,0.44,323.0
6290,203206.0,-0.4,0.03,0.4,327.0
6291,203238.0,-0.4,0.04,0.43,327.0
6292,203271.0,-0.43,0.05,0.48,327.0
6293,203302.0,-0.4,0.11,0.41,327.0
6294,203335.0,-0.35,0.08,0.41,329.0
6295,203368.0,-0.45,0.07,0.45,332.0
6296,203400.0,-0.41,0.1,0.44,338.0
6297,203432.0,-0.39,0.06,0.45,340.0
6298,203464.0,-0.4,0.08,0.4,344.0
6299,203497.0,-0.41,0.02,0.47,343.0
6300,203529.0,-0.41,0.07,0.47,339.0
6301,203561.0,-0.4,0.06,0.44,330.0
6302,203594.0,-0.4,0.07,0.48,327.0
6303,203626.0,-0.4,0.05,0.47,327.0
6304,203659.0,-0.41,0.02,0.47,322.0
6305,203691.0,-0.42,0.04,0.48,321.0
6306,203723.0,-0.47,0.03,0.48,320.0
6307,203755.0,-0.4,-0.02,0.43,325.0
6308,203788.0,-0.38,-0.0,0.44,325.0
6309,203821.0,-0.37,0.0,0.54,325.0
6310,203852.0,-0.4,0.01,0.48,325.0
6311,203885.0,-0.35,0.05,0.33,330.0
6312,203917.0,-0.4,-0.02,0.45,333.0
6313,203950.0,-0.43,0.03,0.48,336.0
6314,203981.0,-0.42,0.03,0.51,341.0
6315,204014.0,-0.36,0.05,0.48,342.0
6316,204047.0,-0.41,0.0,0.43,339.0
6317,204079.0,-0.4,0.03,0.41,331.0
6318,204111.0,-0.37,0.03,0.39,330.0
6319,204143.0,-0.38,-0.01,0.48,327.0
6320,204176.0,-0.39,0.05,0.5,324.0
6321,204208.0,-0.37,0.06,0.48,322.0
6322,204240.0,-0.38,0.03,0.46,321.0
6323,204273.0,-0.4,0.05,0.41,327.0
6324,204305.0,-0.37,0.07,0.4,327.0
6325,204338.0,-0.38,0.05,0.41,325.0
6326,204369.0,-0.4,0.08,0.49,325.0
6327,204402.0,-0.39,0.11,0.48,327.0
6328,204434.0,-0.37,0.07,0.4,328.0
6329,204467.0,-0.37,0.08,0.43,332.0
6330,204499.0,-0.39,0.08,0.48,333.0
6331,204531.0,-0.39,0.07,0.44,340.0
6332,204564.0,-0.38,0.04,0.42,337.0
6333,204596.0,-0.38,0.07,0.48,334.0
6334,204628.0,-0.4,0.04,0.46,329.0
6335,204660.0,-0.4,0.0,0.47,330.0
6336,204693.0,-0.44,0.05,0.5,329.0
6337,204725.0,-0.38,0.03,0.44,322.0
6338,204758.0,-0.43,0.0,0.5,322.0
6339,204790.0,-0.41,-0.01,0.49,319.0
6340,204822.0,-0.34,-0.01,0.45,324.0
6341,204855.0,-0.37,-0.03,0.48,325.0
6342,204887.0,-0.41,0.02,0.44,327.0
6343,204919.0,-0.34,-0.01,0.42,323.0
6344,204952.0,-0.41,0.0,0.45,326.0
6345,204984.0,-0.4,0.06,0.51,329.0
6346,205017.0,-0.36,0.08,0.47,333.0
6347,205048.0,-0.38,0.0,0.41,334.0
6348,205081.0,-0.42,-0.0,0.4,339.0
6349,205113.0,-0.44,0.06,0.38,337.0
6350,205146.0,-0.38,0.07,0.46,336.0
6351,205177.0,-0.44,0.06,0.48,329.0
6352,205210.0,-0.4,0.04,0.45,327.0
6353,205243.0,-0.32,0.06,0.41,327.0
6354,205275.0,-0.34,0.06,0.44,323.0
6355,205307.0,-0.4,0.05,0.41,322.0
6356,205339.0,-0.4,0.02,0.4,323.0
6357,205372.0,-0.42,0.08,0.42,326.0
6358,205404.0,-0.39,0.09,0.44,326.0
6359,205436.0,-0.37,0.08,0.43,326.0
6360,205469.0,-0.36,0.08,0.45,325.0
6361,205501.0,-0.4,0.12,0.44,326.0
6362,205534.0,-0.4,0.1,0.49,330.0
6363,205565.0,-0.4,0.08,0.42,334.0
6364,205598.0,-0.37,0.08,0.38,340.0
6365,205630.0,-0.44,0.08,0.45,339.0
6366,205663.0,-0.38,0.04,0.5,337.0
6367,205694.0,-0.34,0.04,0.43,329.0
6368,205727.0,-0.4,0.06,0.48,328.0
6369,205760.0,-0.41,0.0,0.48,327.0
6370,205792.0,-0.44,0.02,0.47,324.0
6371,205825.0,-0.4,0.06,0.45,324.0
6372,205856.0,-0.38,-0.0,0.45,321.0
6373,205889.0,-0.48,-0.04,0.56,326.0
6374,205921.0,-0.61,-0.01,0.27,325.0
6375,205954.0,-0.32,-0.03,0.39,323.0
6376,205986.0,-0.39,-0.04,0.47,326.0
6377,206018.0,-0.4,0.02,0.48,323.0
6378,206051.0,-0.35,0.02,0.48,327.0
6379,206083.0,-0.36,0.07,0.35,333.0
6380,206115.0,-0.39,-0.03,0.44,335.0
6381,206147.0,-0.48,-0.0,0.49,341.0
6382,206180.0,-0.39,0.07,0.51,341.0
6383,206213.0,-0.33,0.08,0.49,341.0
6384,206244.0,-0.42,-0.0,0.48,334.0
6385,206277.0,-0.44,0.04,0.33,332.0
6386,206309.0,-0.39,0.03,0.39,332.0
6387,206342.0,-0.37,0.04,0.54,328.0
6388,206373.0,-0.39,0.04,0.48,324.0
6389,206406.0,-0.39,0.06,0.43,324.0
6390,206439.0,-0.42,0.05,0.41,330.0
6391,206471.0,-0.41,0.03,0.43,329.0
6392,206503.0,-0.38,0.09,0.42,329.0
6393,206535.0,-0.37,0.08,0.41,327.0
6394,206568.0,-0.39,0.11,0.45,327.0
6395,206600.0,-0.37,0.09,0.46,330.0
6396,206632.0,-0.38,0.1,0.4,334.0
6397,206665.0,-0.4,0.09,0.4,337.0
6398,206697.0,-0.37,0.04,0.48,346.0
6399,206730.0,-0.43,0.09,0.42,348.0
6400,206761.0,-0.38,0.07,0.46,346.0
6401,206794.0,-0.37,0.04,0.46,338.0
6402,206826.0,-0.4,0.03,0.47,335.0
6403,206859.0,-0.4,0.03,0.43,334.0
6404,206892.0,-0.4,-0.0,0.53,327.0
6405,206923.0,-0.42,0.03,0.48,326.0
6406,206956.0,-0.39,0.01,0.47,326.0
6407,206988.0,-0.4,-0.04,0.52,334.0
6408,207021.0,-0.44,-0.01,0.53,331.0
6409,207052.0,-0.39,-0.0,0.5,328.0
6410,207085.0,-0.36,0.01,0.53,328.0
6411,207118.0,-0.36,-0.01,0.48,326.0
6412,207150.0,-0.41,-0.01,0.43,331.0
6413,207182.0,-0.39,0.02,0.46,336.0
6414,207214.0,-0.34,-0.0,0.5,349.0
6415,207247.0,-0.36,0.0,0.5,353.0
6416,207279.0,-0.39,-0.01,0.45,355.0
6417,207311.0,-0.35,0.0,0.48,351.0
6418,207344.0,-0.36,0.01,0.5,345.0
6419,207376.0,-0.39,0.01,0.51,337.0
6420,207409.0,-0.38,-0.0,0.47,337.0
6421,207440.0,-0.38,0.03,0.38,333.0
6422,207473.0,-0.38,0.02,0.45,328.0
6423,207505.0,-0.39,0.01,0.48,327.0
6424,207538.0,-0.37,0.02,0.46,330.0
6425,207570.0,-0.4,0.0,0.43,327.0
6426,207602.0,-0.39,0.02,0.51,329.0
6427,207635.0,-0.45,0.09,0.49,328.0
6428,207667.0,-0.43,0.09,0.65,327.0
6429,207699.0,-0.24,0.08,0.4,332.0
6430,207731.0,-0.34,0.01,0.34,339.0
6431,207764.0,-0.35,0.0,0.32,351.0
6432,207797.0,-0.38,0.03,0.43,355.0
6433,207828.0,-0.39,0.01,0.48,356.0
6434,207861.0,-0.33,0.07,0.54,350.0
6435,207893.0,-0.32,0.06,0.47,346.0
6436,207926.0,-0.39,-0.04,0.43,341.0
6437,207958.0,-0.38,-0.0,0.46,334.0
6438,207990.0,-0.4,-0.01,0.43,330.0
6439,208023.0,-0.33,0.01,0.43,328.0
6440,208055.0,-0.39,0.01,0.48,334.0
6441,208088.0,-0.44,0.09,0.63,331.0
6442,208119.0,-0.41,0.05,0.53,331.0
6443,208152.0,-0.48,0.08,0.49,330.0
6444,208184.0,-0.38,0.06,0.48,329.0
6445,208217.0,-0.4,0.08,0.36,328.0
6446,208249.0,-0.34,-0.0,0.38,336.0
6447,208281.0,-0.39,-0.0,0.28,342.0
6448,208314.0,-0.4,0.08,0.4,355.0
6449,208346.0,-0.32,0.07,0.65,360.0
6450,208378.0,-0.36,0.05,0.5,363.0
6451,208410.0,-0.32,-0.03,0.4,356.0
6452,208443.0,-0.34,-0.11,0.44,352.0
6453,208476.0,-0.35,-0.08,0.35,345.0
6454,208507.0,-0.32,0.02,0.41,333.0
6455,208540.0,-0.44,0.09,0.64,328.0
6456,208572.0,-0.5,0.09,0.65,326.0
6457,208605.0,-0.43,0.08,0.56,333.0
6458,208636.0,-0.38,0.01,0.39,330.0
6459,208669.0,-0.36,0.0,0.27,331.0
6460,208702.0,-0.33,0.04,0.44,329.0
6461,208734.0,-0.42,0.08,0.4,327.0
6462,208766.0,-0.43,0.08,0.49,330.0
6463,208798.0,-0.28,0.04,0.57,337.0
6464,208831.0,-0.34,-0.15,0.46,346.0
6465,208863.0,-0.39,-0.07,0.47,357.0
6466,208896.0,-0.28,-0.01,0.42,363.0
6467,208928.0,-0.39,0.11,0.52,363.0
6468,208960.0,-0.45,0.06,0.78,353.0
6469,208993.0,-0.47,0.08,0.44,347.0
6470,209025.0,-0.38,0.07,0.43,340.0
6471,209057.0,-0.35,0.0,0.24,330.0
6472,209089.0,-0.38,0.03,0.42,325.0
6473,209122.0,-0.43,0.06,0.45,324.0
6474,209155.0,-0.37,-0.0,0.54,330.0
6475,209186.0,-0.35,-0.08,0.58,328.0
6476,209219.0,-0.32,-0.05,0.37,330.0
6477,209251.0,-0.35,-0.05,0.48,329.0
6478,209284.0,-0.36,-0.05,0.42,327.0
6479,209315.0,-0.4,0.11,0.4,331.0
6480,209348.0,-0.42,0.07,0.71,339.0
6481,209381.0,-0.36,0.05,0.58,354.0
6482,209413.0,-0.35,0.02,0.51,358.0
6483,209445.0,-0.37,0.04,0.44,357.0
6484,209477.0,-0.34,0.02,0.36,353.0
6485,209510.0,-0.39,0.03,0.48,348.0
6486,209542.0,-0.39,0.08,0.4,338.0
6487,209574.0,-0.36,-0.03,0.57,331.0
6488,209607.0,-0.34,-0.05,0.5,325.0
6489,209639.0,-0.3,-0.04,0.37,324.0
6490,209672.0,-0.41,-0.09,0.5,325.0
6491,209703.0,-0.35,-0.09,0.4,329.0
6492,209736.0,-0.4,0.09,0.48,328.0
6493,209768.0,-0.44,0.07,0.69,327.0
6494,209801.0,-0.37,0.08,0.51,326.0
6495,209833.0,-0.27,0.06,0.48,328.0
6496,209865.0,-0.4,0.01,0.53,335.0
6497,209898.0,-0.39,0.02,0.38,343.0
6498,209930.0,-0.39,0.05,0.51,353.0
6499,209963.0,-0.31,0.02,0.55,354.0
6500,209994.0,-0.31,0.01,0.43,353.0
6501,210027.0,-0.38,-0.04,0.48,343.0
6502,210060.0,-0.31,-0.13,0.4,337.0
6503,210092.0,-0.33,-0.08,0.4,330.0
6504,210124.0,-0.39,-0.04,0.63,324.0
6505,210156.0,-0.48,0.15,0.56,321.0
6506,210189.0,-0.26,0.06,0.56,321.0
6507,210222.0,-0.41,0.02,0.48,323.0
6508,210253.0,-0.36,-0.0,0.4,323.0
6509,210286.0,-0.32,0.01,0.4,327.0
6510,210318.0,-0.35,0.02,0.53,323.0
6511,210351.0,-0.32,0.03,0.56,325.0
6512,210382.0,-0.34,-0.06,0.41,334.0
6513,210415.0,-0.34,-0.03,0.48,343.0
6514,210448.0,-0.34,-0.1,0.48,344.0
6515,210480.0,-0.31,-0.1,0.45,354.0
6516,210512.0,-0.42,0.12,0.56,352.0
6517,210544.0,-0.39,0.11,0.71,343.0
6518,210577.0,-0.45,0.08,0.45,335.0
6519,210609.0,-0.29,0.03,0.44,329.0
6520,210641.0,-0.37,0.02,0.33,325.0
6521,210674.0,-0.43,0.02,0.54,320.0
6522,210706.0,-0.32,-0.0,0.56,318.0
6523,210739.0,-0.33,-0.0,0.4,318.0
6524,210770.0,-0.32,-0.07,0.52,323.0
6525,210803.0,-0.36,-0.08,0.46,322.0
6526,210835.0,-0.3,-0.1,0.35,324.0
6527,210868.0,-0.48,0.1,0.64,328.0
6528,210900.0,-0.41,0.08,0.63,330.0
6529,210932.0,-0.43,0.08,0.41,335.0
6530,210965.0,-0.32,0.03,0.56,341.0
6531,210997.0,-0.35,0.03,0.29,342.0
6532,211030.0,-0.35,0.04,0.34,345.0
6533,211061.0,-0.38,0.03,0.66,339.0
6534,211094.0,-0.31,0.05,0.49,332.0
6535,211127.0,-0.3,-0.0,0.4,326.0
6536,211159.0,-0.38,-0.08,0.53,325.0
6537,211191.0,-0.39,-0.08,0.37,325.0
6538,211223.0,-0.24,-0.06,0.38,319.0
6539,211256.0,-0.39,0.1,0.63,317.0
6540,211288.0,-0.43,0.07,0.64,317.0
6541,211320.0,-0.42,0.03,0.45,322.0
6542,211353.0,-0.43,0.05,0.52,323.0
6543,211385.0,-0.39,0.03,0.41,325.0
6544,211418.0,-0.26,0.07,0.37,331.0
6545,211449.0,-0.41,0.07,0.57,335.0
6546,211482.0,-0.36,-0.02,0.56,337.0
6547,211515.0,-0.28,-0.0,0.42,337.0
6548,211547.0,-0.33,-0.09,0.4,341.0
6549,211579.0,-0.35,-0.06,0.47,339.0
6550,211611.0,-0.34,-0.03,0.48,335.0
6551,211644.0,-0.45,0.14,0.55,328.0
6552,211676.0,-0.37,0.08,0.57,322.0
6553,211708.0,-0.41,0.03,0.57,322.0
6554,211741.0,-0.37,0.03,0.44,322.0
6555,211773.0,-0.36,0.01,0.34,317.0
6556,211806.0,-0.38,-0.0,0.51,317.0
6557,211837.0,-0.38,0.01,0.47,317.0
6558,211870.0,-0.26,-0.01,0.42,323.0
6559,211902.0,-0.39,-0.02,0.48,325.0
6560,211935.0,-0.32,-0.02,0.41,331.0
6561,211968.0,-0.32,-0.04,0.59,335.0
6562,211999.0,-0.33,-0.04,0.46,337.0
6563,212032.0,-0.32,-0.0,0.43,337.0
6564,212064.0,-0.48,0.13,0.58,332.0
6565,212097.0,-0.5,0.09,0.47,335.0
6566,212128.0,-0.33,0.06,0.46,330.0
6567,212161.0,-0.45,0.0,0.55,328.0
6568,212194.0,-0.32,0.01,0.38,324.0
6569,212226.0,-0.33,0.0,0.48,324.0
6570,212258.0,-0.37,-0.02,0.59,322.0
6571,212290.0,-0.32,-0.02,0.45,322.0
6572,212323.0,-0.31,-0.06,0.52,321.0
6573,212355.0,-0.34,-0.08,0.48,319.0
6574,212387.0,-0.33,-0.06,0.44,322.0
6575,212420.0,-0.36,-0.03,0.43,328.0
6576,212452.0,-0.5,0.08,0.58,329.0
6577,212485.0,-0.4,0.05,0.59,333.0
6578,212516.0,-0.42,0.04,0.5,335.0
6579,212549.0,-0.32,0.02,0.58,335.0
6580,212581.0,-0.27,0.03,0.38,332.0
6581,212614.0,-0.37,0.05,0.48,328.0
6582,212646.0,-0.35,0.0,0.57,328.0
6583,212678.0,-0.32,-0.02,0.46,326.0
6584,212711.0,-0.33,-0.05,0.52,325.0
6585,212743.0,-0.32,0.01,0.45,322.0
6586,212775.0,-0.32,-0.03,0.41,323.0
6587,212807.0,-0.35,-0.09,0.51,323.0
6588,212840.0,-0.41,0.08,0.48,321.0
6589,212873.0,-0.41,0.08,0.58,321.0
6590,212904.0,-0.38,0.06,0.59,319.0
6591,212937.0,-0.3,0.05,0.48,328.0
6592,212969.0,-0.32,0.0,0.49,331.0
6593,213002.0,-0.37,-0.0,0.49,334.0
6594,213033.0,-0.35,0.07,0.38,334.0
6595,213066.0,-0.38,0.03,0.51,332.0
6596,213099.0,-0.34,0.03,0.47,331.0
6597,213131.0,-0.29,-0.03,0.59,328.0
6598,213164.0,-0.32,-0.0,0.41,324.0
6599,213195.0,-0.27,-0.03,0.46,327.0
6600,213228.0,-0.3,-0.07,0.49,326.0
6601,213260.0,-0.44,0.06,0.55,325.0
6602,213293.0,-0.44,0.1,0.57,320.0
6603,213325.0,-0.4,0.07,0.45,322.0
6604,213357.0,-0.41,0.02,0.47,325.0
6605,213390.0,-0.34,0.01,0.46,320.0
6606,213422.0,-0.32,0.0,0.4,320.0
6607,213454.0,-0.44,0.0,0.45,322.0
6608,213486.0,-0.39,0.0,0.6,332.0
6609,213519.0,-0.28,-0.01,0.47,331.0
